Load_data,,,,,,,,,,,,,,,,
Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,,
,,,,,,,,2272,11050,17198,9852,18312,21475,10135,,
,,,,,,,,2273,11620,18100,10207,18736,22338,10745,,
,,,,,,,,2274,11645,18153,10340,19228,23132,10120,,
,,,,,,,,2275,10432,16257,10031,18756,22513,9480,,
,,,,,,,,2276,10078,15700,9596,17586,21686,9499,,
,,,,,,,,2277,9519,14829,9092,15577,21058,8857,,
,,,,,,,,2278,7274,11315,8177,14940,19270,8111,,
,,,,,,,,2279,6255,9724,7668,12908,17594,7743,,
,,,,,,,,2280,6245,9711,7386,12504,16549,7634,,
,,,,,,,,2281,8360,13024,7555,13098,16444,7946,,
,,,,,,,,2282,9305,14510,7860,13461,16579,8063,,
,,,,,,,,2283,9151,14277,7911,13525,16796,8102,,
,,,,,,,,2284,9154,14283,8191,13934,17386,8356,,
,,,,,,,,2285,9431,14714,8840,14786,18705,8956,,
,,,,,,,,2286,10156,15845,9711,15715,20921,9614,,
,,,,,,,,2287,11178,17453,10336,16332,23098,9905,,
,,,,,,,,2288,11905,18582,10516,16809,23898,9860,,
,,,,,,,,2289,12240,19096,10452,17038,23609,9838,,
,,,,,,,,2290,12303,19181,10314,17342,23052,9876,,
,,,,,,,,2291,12534,19539,10255,17792,22675,10020,,
,,,,,,,,2292,12618,19661,10160,18188,22197,10108,,
,,,,,,,,2293,12638,19693,10202,18456,21917,10142,,
,,,,,,,,2294,12584,19607,9927,18160,21455,9872,,
,,,,,,,,2295,9887,15378,9576,18062,20824,9964,,
,,,,,,,,2296,9126,14188,9766,18291,21073,10470,,
,,,,,,,,2297,9414,14647,10058,18529,21865,10827,,
,,,,,,,,2298,9519,14825,10214,18699,22602,10476,,
,,,,,,,,2299,8810,13718,9906,18343,22072,9780,,
,,,,,,,,2300,8636,13443,9501,16441,21525,9850,,
,,,,,,,,2301,9456,14735,8979,15332,21339,9622,,
,,,,,,,,2302,7522,11706,8148,13812,19756,8471,,
,,,,,,,,2303,6353,9879,7590,12816,18277,7866,,
,,,,,,,,2304,6252,9725,7428,12716,17103,7831,,
,,,,,,,,2305,7751,12079,7681,13276,16563,7933,,
,,,,,,,,2306,9155,14286,7942,13634,16717,7904,,
,,,,,,,,2307,9350,14598,8007,13605,16848,7947,,
,,,,,,,,2308,9357,14610,8258,13898,17422,8102,,
,,,,,,,,2309,9619,15019,8821,14507,18630,8704,,
,,,,,,,,2310,10265,16027,9624,15113,20723,9419,,
,,,,,,,,2311,11204,17505,10239,15921,22933,9775,,
,,,,,,,,2312,11816,18450,10500,16520,23789,9879,,
,,,,,,,,2313,12137,18939,10470,16915,23548,9944,,
,,,,,,,,2314,12114,18888,10293,17101,22780,10053,,
,,,,,,,,2315,12168,18969,10175,17416,22200,10140,,
,,,,,,,,2316,12187,18988,10125,17734,21730,10254,,
,,,,,,,,2317,12086,18832,10047,17905,21317,10278,,
,,,,,,,,2318,11983,18669,9637,17239,20834,9894,,
,,,,,,,,2319,8910,13851,9187,16587,19988,9786,,
,,,,,,,,2320,8420,13085,9278,17072,20336,10321,,
,,,,,,,,2321,8754,13616,9569,17396,21040,10808,,
,,,,,,,,2322,9031,14061,9654,17331,21534,10015,,
,,,,,,,,2323,8407,13090,9432,17340,21020,9367,,
,,,,,,,,2324,8171,12720,9085,15742,20136,9274,,
,,,,,,,,2325,8294,12916,8642,15330,19883,8745,,
,,,,,,,,2326,6726,10461,8147,13307,18942,8057,,
,,,,,,,,2327,5941,9234,7754,12711,17805,7597,,
,,,,,,,,2328,5904,9176,7515,13025,16746,7736,,
,,,,,,,,2329,7578,11770,7784,13308,16826,7781,,
,,,,,,,,2330,8753,13618,8019,13502,16736,7921,,
,,,,,,,,2331,9040,14065,8071,13435,16996,7916,,
,,,,,,,,2332,8929,13895,8161,13461,17303,8002,,
,,,,,,,,2333,8957,13940,8434,13662,17909,8377,,
,,,,,,,,2334,9118,14192,8848,13982,19007,8615,,
,,,,,,,,2335,9483,14769,9224,14499,20400,8719,,
,,,,,,,,2336,9679,15060,9488,15145,21160,9003,,
,,,,,,,,2337,10213,15884,9665,15831,21451,9403,,
,,,,,,,,2338,10794,16784,9670,16544,21336,9488,,
,,,,,,,,2339,11244,17488,9594,17065,20895,9586,,
,,,,,,,,2340,11510,17899,9528,17519,20252,9778,,
,,,,,,,,2341,11746,18269,9473,17828,19900,9816,,
,,,,,,,,2342,11648,18114,8998,17242,19262,9250,,
,,,,,,,,2343,8632,13385,8458,17210,17925,8934,,
,,,,,,,,2344,7980,12365,8428,17250,17584,9173,,
,,,,,,,,2345,8008,12411,8478,17256,17863,9152,,
,,,,,,,,2346,7990,12390,8597,17325,17971,9460,,
,,,,,,,,2347,8395,13029,8974,17986,18907,9699,,
,,,,,,,,2348,9142,14190,9187,17924,19635,9482,,
,,,,,,,,2349,9297,14428,8671,17021,19285,8944,,
,,,,,,,,2350,7592,11765,8027,15771,18075,8312,,
,,,,,,,,2351,6710,10387,7444,14572,16767,7663,,
,,,,,,,,2352,6183,9571,7218,14116,15363,7513,,
,,,,,,,,2353,7144,11087,7243,13454,14758,7640,,
,,,,,,,,2354,8308,12915,7425,13549,14772,7815,,
,,,,,,,,2355,8467,13163,7434,13364,14932,7795,,
,,,,,,,,2356,8349,12981,7526,13400,15089,7838,,
,,,,,,,,2357,8324,12943,7727,13552,15514,8179,,
,,,,,,,,2358,8533,13267,8049,13549,16365,8281,,
,,,,,,,,2359,8869,13797,8422,14048,17630,8389,,
,,,,,,,,2360,8971,13949,8705,14669,18580,8551,,
,,,,,,,,2361,9515,14796,8913,15416,19278,8899,,
,,,,,,,,2362,10029,15593,8948,16164,19500,9057,,
,,,,,,,,2363,10386,16153,8990,16863,19421,9221,,
,,,,,,,,2364,10703,16645,8997,17485,19117,9468,,
,,,,,,,,2365,11026,17150,9022,18072,18946,9458,,
,,,,,,,,2366,10986,17085,8653,17654,18411,9074,,
,,,,,,,,2367,8328,12917,8131,16973,17561,8923,,
,,,,,,,,2368,7493,11609,8054,16917,17029,9045,,
,,,,,,,,2369,7421,11499,8098,16982,17116,9087,,
,,,,,,,,2370,7404,11478,8187,17197,17079,9432,,
,,,,,,,,2371,8045,12487,8687,17906,18003,9699,,
,,,,,,,,2372,8882,13788,8944,17561,19014,9675,,
,,,,,,,,2373,8828,13700,8383,16249,18609,9124,,
,,,,,,,,2374,7504,11633,7741,14740,16896,8318,,
,,,,,,,,2375,7114,11027,7244,13649,15338,7768,,
,,,,,,,,2376,6436,9977,6937,12908,14254,7373,,
,,,,,,,,2377,7046,10968,6965,13135,13705,7701,,
,,,,,,,,2378,8219,12809,7130,13277,13813,7803,,
,,,,,,,,2379,8403,13104,7178,13293,13937,7779,,
,,,,,,,,2380,8487,13234,7497,13681,14509,8096,,
,,,,,,,,2381,8752,13647,8105,14248,15696,8766,,
,,,,,,,,2382,9401,14660,8962,15145,17889,9409,,
,,,,,,,,2383,10548,16459,9535,15986,20051,9685,,
,,,,,,,,2384,11444,17852,9786,16648,20950,9645,,
,,,,,,,,2385,11967,18655,9823,17137,20660,9760,,
,,,,,,,,2386,12223,19041,9734,17643,20176,9836,,
,,,,,,,,2387,12588,19607,9756,18232,19947,9918,,
,,,,,,,,2388,12913,20111,9801,18723,19841,10072,,
,,,,,,,,2389,13073,20361,9750,19199,19732,10144,,
,,,,,,,,2390,13136,20459,9543,19077,19483,9675,,
,,,,,,,,2391,10340,16073,9198,18774,18931,9848,,
,,,,,,,,2392,10414,16193,9295,18745,18950,10334,,
,,,,,,,,2393,10413,16201,9558,18936,19715,10824,,
,,,,,,,,2394,10454,16279,9612,18807,20288,10170,,
,,,,,,,,2395,9504,14799,9448,17889,19783,9580,,
,,,,,,,,2396,9114,14185,9062,17001,19022,9503,,
,,,,,,,,2397,9173,14283,8423,15802,18416,8887,,
,,,,,,,,2398,7283,11327,7664,14186,16666,8082,,
,,,,,,,,2399,6331,9841,7110,13129,14900,7620,,
,,,,,,,,2400,6295,9786,6799,12903,13849,7471,,
,,,,,,,,2401,7633,11882,6997,13416,13764,7795,,
,,,,,,,,2402,8687,13537,7259,13767,13818,7874,,
,,,,,,,,2403,8824,13759,7274,13736,13871,7893,,
,,,,,,,,2404,8833,13773,7535,14130,14339,8130,,
,,,,,,,,2405,9059,14124,8131,14454,15505,8714,,
,,,,,,,,2406,9733,15177,8999,15200,17643,9435,,
,,,,,,,,2407,10835,16909,9594,15945,19880,9656,,
,,,,,,,,2408,11712,18274,9817,16509,20814,9652,,
,,,,,,,,2409,12175,18986,9863,16971,20670,9721,,
,,,,,,,,2410,12424,19361,9755,17487,20181,9884,,
,,,,,,,,2411,12758,19877,9765,18008,19949,9990,,
,,,,,,,,2412,12966,20196,9827,18620,19830,10194,,
,,,,,,,,2413,12996,20244,9769,18933,19737,10324,,
,,,,,,,,2414,13007,20259,9608,18362,19554,9995,,
,,,,,,,,2415,11346,17655,9360,18036,19231,10299,,
,,,,,,,,2416,10634,16543,9407,18398,19603,10762,,
,,,,,,,,2417,10333,16078,9700,18699,20459,11184,,
,,,,,,,,2418,10640,16572,9804,19764,21002,10447,,
,,,,,,,,2419,9985,15552,9536,19033,20552,9810,,
,,,,,,,,2420,9624,14986,9136,17795,19364,9716,,
,,,,,,,,2421,9821,15302,8509,16539,18793,9019,,
,,,,,,,,2422,7882,12267,7691,15033,17006,8280,,
,,,,,,,,2423,7209,11219,7062,14027,15438,7926,,
,,,,,,,,2424,6122,9521,6828,13200,14190,7787,,
,,,,,,,,2425,7985,12441,7047,13625,13978,7896,,
,,,,,,,,2426,9174,14310,7298,13879,13879,7949,,
,,,,,,,,2427,9066,14149,7292,13829,13863,7954,,
,,,,,,,,2428,9086,14181,7462,14140,14189,8101,,
,,,,,,,,2429,9323,14551,8029,14839,15266,8680,,
,,,,,,,,2430,9984,15582,8821,15564,17308,9331,,
,,,,,,,,2431,11094,17325,9465,16411,19507,9708,,
,,,,,,,,2432,11913,18597,9725,16964,20625,9682,,
,,,,,,,,2433,12241,19096,9769,17267,20650,9729,,
,,,,,,,,2434,12409,19344,9763,17635,20379,9905,,
,,,,,,,,2435,12728,19837,9800,18107,20466,10063,,
,,,,,,,,2436,12834,19994,9918,18507,20517,10267,,
,,,,,,,,2437,12899,20094,9917,18669,20630,10319,,
,,,,,,,,2438,12748,19859,9745,17889,20394,10092,,
,,,,,,,,2439,10987,17097,9480,17157,20202,10277,,
,,,,,,,,2440,10174,15826,9576,17759,20790,10708,,
,,,,,,,,2441,11196,17437,9972,18188,22002,11134,,
,,,,,,,,2442,9890,15402,10463,17751,22537,10864,,
,,,,,,,,2443,9731,15158,9950,17842,21626,10021,,
,,,,,,,,2444,9816,15290,9648,16962,20463,9820,,
,,,,,,,,2445,9756,15201,8924,16264,19754,9355,,
,,,,,,,,2446,8187,12747,8211,14983,18374,8709,,
,,,,,,,,2447,7836,12203,7570,13509,16535,8362,,
,,,,,,,,2448,7508,11694,7629,12453,15657,8170,,
,,,,,,,,2449,8846,13792,7299,13368,14662,7947,,
,,,,,,,,2450,8845,13796,7509,13746,14567,7851,,
,,,,,,,,2451,9086,14182,7519,13721,14778,7919,,
,,,,,,,,2452,9101,14207,7789,14196,15249,8178,,
,,,,,,,,2453,9285,14494,8426,14900,16477,8743,,
,,,,,,,,2454,9994,15600,9312,15647,18688,9371,,
,,,,,,,,2455,11131,17386,9886,16357,20825,9689,,
,,,,,,,,2456,11869,18530,10109,16706,21521,9670,,
,,,,,,,,2457,12252,19114,10056,16928,21126,9770,,
,,,,,,,,2458,12414,19353,9965,17149,20491,9908,,
,,,,,,,,2459,12676,19758,9903,17326,20258,10059,,
,,,,,,,,2460,12715,19811,9958,17788,20100,10177,,
,,,,,,,,2461,12660,19725,9965,17962,20058,10236,,
,,,,,,,,2462,12466,19423,9777,17340,19888,10357,,
,,,,,,,,2463,10233,15919,9252,16887,18913,10616,,
,,,,,,,,2464,10804,16817,9463,17285,19164,11255,,
,,,,,,,,2465,11259,17537,9746,18056,20160,11274,,
,,,,,,,,2466,11507,17937,9885,17899,20762,10539,,
,,,,,,,,2467,10252,15973,9642,17590,20525,10195,,
,,,,,,,,2468,10303,16051,9284,16681,19507,10191,,
,,,,,,,,2469,10409,16226,8636,15894,19168,9565,,
,,,,,,,,2470,8425,13120,8093,15144,17732,8682,,
,,,,,,,,2471,7335,11420,7464,13278,16245,8315,,
,,,,,,,,2472,8032,12519,7179,12890,15298,7724,,
,,,,,,,,2473,8814,13746,7439,13455,15056,7767,,
,,,,,,,,2474,9222,14391,7639,13796,15055,7681,,
,,,,,,,,2475,9095,14200,7691,13813,15364,7723,,
,,,,,,,,2476,9117,14237,7965,14268,15985,7969,,
,,,,,,,,2477,9338,14581,8562,15045,17350,8529,,
,,,,,,,,2478,9936,15515,9398,15818,19512,9208,,
,,,,,,,,2479,11050,17265,9966,16572,21706,9500,,
,,,,,,,,2480,11796,18422,10139,17026,22342,9549,,
,,,,,,,,2481,12227,19082,10084,17267,21875,9558,,
,,,,,,,,2482,12413,19358,9931,17420,21065,9539,,
,,,,,,,,2483,12747,19874,9821,17705,20579,9647,,
,,,,,,,,2484,12862,20043,9836,17986,20164,9798,,
,,,,,,,,2485,12919,20131,9747,18140,19817,9842,,
,,,,,,,,2486,12854,20028,9462,17375,19617,9634,,
,,,,,,,,2487,11217,17459,9085,16630,18551,9344,,
,,,,,,,,2488,10788,16790,9242,17280,18705,9919,,
,,,,,,,,2489,10309,16048,9501,17666,19417,10230,,
,,,,,,,,2490,11329,17661,9748,18018,20109,9854,,
,,,,,,,,2491,10198,15892,9444,17621,19291,9225,,
,,,,,,,,2492,10276,16016,9257,16451,18577,9151,,
,,,,,,,,2493,11274,17586,9008,15072,18310,8827,,
,,,,,,,,2494,11041,17224,8586,14190,17353,8456,,
,,,,,,,,2495,10107,15767,8119,13728,15902,7774,,
,,,,,,,,2496,9444,14730,7644,14003,14962,7999,,
,,,,,,,,2497,9738,15162,7622,14195,14806,7742,,
,,,,,,,,2498,9260,14422,7551,13998,14628,7766,,
,,,,,,,,2499,9334,14542,7590,13963,14939,7702,,
,,,,,,,,2500,9237,14394,7674,13951,15195,7767,,
,,,,,,,,2501,9236,14392,7901,14181,15746,8071,,
,,,,,,,,2502,9553,14889,8244,14423,16811,8267,,
,,,,,,,,2503,9713,15148,8611,14907,18123,8359,,
,,,,,,,,2504,10053,15664,8956,15559,18941,8590,,
,,,,,,,,2505,10588,16490,9161,16260,19464,8995,,
,,,,,,,,2506,11037,17182,9352,16926,19742,9264,,
,,,,,,,,2507,11398,17747,9387,17259,19630,9475,,
,,,,,,,,2508,11515,17920,9428,17479,19325,9727,,
,,,,,,,,2509,11649,18128,9466,17505,19173,9748,,
,,,,,,,,2510,11381,17706,9269,16600,18684,9257,,
,,,,,,,,2511,8070,12515,9058,15963,17266,8810,,
,,,,,,,,2512,8321,12912,9101,15950,17073,9348,,
,,,,,,,,2513,7809,12111,9140,15951,17648,9479,,
,,,,,,,,2514,8074,12534,9032,16324,17469,9842,,
,,,,,,,,2515,8313,12908,9319,17070,18020,10190,,
,,,,,,,,2516,9623,14953,9511,16930,18630,10120,,
,,,,,,,,2517,10805,16799,9195,15903,18328,9469,,
,,,,,,,,2518,9205,14299,8597,14774,16722,8772,,
,,,,,,,,2519,8383,13017,7960,13579,15467,8410,,
,,,,,,,,2520,7737,12018,7601,12978,14300,8297,,
,,,,,,,,2521,7610,11828,7421,13429,13924,7978,,
,,,,,,,,2522,8212,12778,7421,13708,13935,7930,,
,,,,,,,,2523,8799,13702,7423,13636,14340,7848,,
,,,,,,,,2524,8720,13582,7479,13690,14446,7928,,
,,,,,,,,2525,8722,13587,7642,13869,14814,8083,,
,,,,,,,,2526,8961,13958,7929,14068,15629,8219,,
,,,,,,,,2527,9059,14119,8245,14361,16746,8317,,
,,,,,,,,2528,9215,14348,8642,14886,17777,8556,,
,,,,,,,,2529,9731,15146,8901,15435,18509,8893,,
,,,,,,,,2530,10209,15886,9117,16000,18987,9179,,
,,,,,,,,2531,10547,16412,9225,16379,19129,9415,,
,,,,,,,,2532,10765,16745,9295,16705,19035,9664,,
,,,,,,,,2533,10885,16933,9352,16897,19019,9803,,
,,,,,,,,2534,10791,16783,9058,15824,18609,9499,,
,,,,,,,,2535,7759,12027,8674,15944,17973,10092,,
,,,,,,,,2536,7092,10984,8648,15761,17665,9724,,
,,,,,,,,2537,7279,11277,8837,16293,18087,9730,,
,,,,,,,,2538,7369,11426,8877,16587,18199,9990,,
,,,,,,,,2539,8233,12780,9334,17876,19144,10222,,
,,,,,,,,2540,8956,13904,9427,17526,19569,10359,,
,,,,,,,,2541,9157,14213,8791,16125,18824,10171,,
,,,,,,,,2542,7272,11268,8098,14786,16895,8922,,
,,,,,,,,2543,6604,10228,7468,13983,15210,8715,,
,,,,,,,,2544,6614,10258,7164,12734,14046,7842,,
,,,,,,,,2545,7030,10949,6911,12655,13661,7775,,
,,,,,,,,2546,7900,12318,7254,13290,13760,7820,,
,,,,,,,,2547,8476,13227,7364,13405,14058,7922,,
,,,,,,,,2548,8547,13339,7648,13983,14538,8153,,
,,,,,,,,2549,8809,13747,8315,14828,15750,8873,,
,,,,,,,,2550,9595,14972,9114,15517,17834,9530,,
,,,,,,,,2551,10629,16596,9661,16154,19945,9791,,
,,,,,,,,2552,11491,17930,9934,16657,20939,9812,,
,,,,,,,,2553,11782,18372,9991,16779,20960,9792,,
,,,,,,,,2554,11917,18569,9956,17003,20748,9898,,
,,,,,,,,2555,12209,19019,10022,17265,20715,10005,,
,,,,,,,,2556,12509,19481,10087,17717,20731,10071,,
,,,,,,,,2557,12639,19685,10090,17955,20594,10126,,
,,,,,,,,2558,12574,19584,9679,16993,20305,9560,,
,,,,,,,,2559,9599,14917,9306,16797,20031,9653,,
,,,,,,,,2560,9472,14719,9673,18168,20921,10212,,
,,,,,,,,2561,9911,15415,10025,18656,21804,10604,,
,,,,,,,,2562,10172,15837,10148,18839,22404,10218,,
,,,,,,,,2563,9368,14586,9841,18485,21575,9365,,
,,,,,,,,2564,9195,14314,9454,17419,20382,9287,,
,,,,,,,,2565,9206,14334,8855,16870,19987,8650,,
,,,,,,,,2566,7436,11566,8161,15463,18256,7941,,
,,,,,,,,2567,6250,9714,7605,13568,16804,7648,,
,,,,,,,,2568,5745,8925,7482,12486,15676,7650,,
,,,,,,,,2569,6930,10779,7541,12996,14960,7744,,
,,,,,,,,2570,8107,12625,7544,13508,14874,8004,,
,,,,,,,,2571,8627,13448,7599,13550,15201,8047,,
,,,,,,,,2572,8639,13468,7850,13990,15760,8270,,
,,,,,,,,2573,8857,13809,8496,14685,17057,8829,,
,,,,,,,,2574,9550,14890,9393,15570,19431,9470,,
,,,,,,,,2575,10617,16566,9946,16103,21583,9728,,
,,,,,,,,2576,11511,17953,10169,16573,22188,9656,,
,,,,,,,,2577,11844,18461,10138,16958,21856,9676,,
,,,,,,,,2578,12037,18749,10060,17292,21366,9672,,
,,,,,,,,2579,12477,19431,10057,17749,21209,9819,,
,,,,,,,,2580,12904,20095,10086,18230,21075,10043,,
,,,,,,,,2581,13074,20361,10081,18618,21071,10204,,
,,,,,,,,2582,13091,20387,9760,17893,20799,9680,,
,,,,,,,,2583,10570,16433,9479,18269,20255,9825,,
,,,,,,,,2584,10053,15625,9797,19087,20785,10257,,
,,,,,,,,2585,10448,16252,10113,19695,22018,10678,,
,,,,,,,,2586,10628,16548,10219,19608,23029,10107,,
,,,,,,,,2587,9712,15122,9883,19046,22262,9496,,
,,,,,,,,2588,9236,14376,9487,17746,21145,9765,,
,,,,,,,,2589,9508,14806,8857,16504,20598,9168,,
,,,,,,,,2590,8096,12599,8112,15201,19012,8413,,
,,,,,,,,2591,6797,10569,7546,13788,17138,8029,,
,,,,,,,,2592,5808,9022,7335,12472,16068,7746,,
,,,,,,,,2593,6958,10822,7360,13041,15278,7744,,
,,,,,,,,2594,8083,12586,7557,13546,15132,7785,,
,,,,,,,,2595,8629,13448,7562,13497,15230,7880,,
,,,,,,,,2596,8619,13431,7802,13874,15629,8106,,
,,,,,,,,2597,8799,13710,8405,14567,16838,8758,,
,,,,,,,,2598,9492,14789,9246,15420,18941,9402,,
,,,,,,,,2599,10537,16430,9858,16114,21070,9701,,
,,,,,,,,2600,11455,17860,10069,16689,21759,9608,,
,,,,,,,,2601,11913,18566,10123,17135,21486,9612,,
,,,,,,,,2602,12130,18894,10074,17621,20915,9713,,
,,,,,,,,2603,12601,19624,10065,18221,20759,9872,,
,,,,,,,,2604,12994,20235,10095,18856,20581,9970,,
,,,,,,,,2605,13151,20482,10054,19308,20460,10016,,
,,,,,,,,2606,13299,20711,9841,18655,20131,9819,,
,,,,,,,,2607,10188,15832,9635,19053,19845,10064,,
,,,,,,,,2608,10302,16014,9730,19066,19951,10564,,
,,,,,,,,2609,10591,16475,9920,19455,20300,10812,,
,,,,,,,,2610,10855,16903,10084,19267,21024,10180,,
,,,,,,,,2611,9733,15156,9646,18467,20224,9438,,
,,,,,,,,2612,9419,14664,9400,17404,19684,9322,,
,,,,,,,,2613,9614,14972,8959,15724,19025,9144,,
,,,,,,,,2614,7521,11698,8416,14509,17344,8520,,
,,,,,,,,2615,6857,10662,7676,13743,16015,8169,,
,,,,,,,,2616,6129,9523,7467,13308,15277,7861,,
,,,,,,,,2617,7855,12225,7440,13393,14424,7782,,
,,,,,,,,2618,8323,12960,7540,13738,14514,7761,,
,,,,,,,,2619,8639,13460,7586,13623,14996,7805,,
,,,,,,,,2620,8619,13426,7774,13944,15496,7977,,
,,,,,,,,2621,8775,13667,8413,14554,16842,8579,,
,,,,,,,,2622,9511,14813,9240,15475,19065,9204,,
,,,,,,,,2623,10522,16402,9756,16332,21000,9515,,
,,,,,,,,2624,11640,18146,9939,16950,21662,9626,,
,,,,,,,,2625,11971,18654,10014,17433,21405,9698,,
,,,,,,,,2626,12257,19089,10034,17916,21009,9820,,
,,,,,,,,2627,12739,19836,10066,18464,20946,9991,,
,,,,,,,,2628,13129,20445,10077,19252,20851,10092,,
,,,,,,,,2629,13380,20837,10054,19713,20697,10156,,
,,,,,,,,2630,13526,21065,9832,19390,20563,9838,,
,,,,,,,,2631,10478,16286,9558,19419,19780,10261,,
,,,,,,,,2632,10454,16249,9752,19868,20773,10328,,
,,,,,,,,2633,10895,16949,10030,20796,22020,10663,,
,,,,,,,,2634,11091,17270,10045,20591,23110,10082,,
,,,,,,,,2635,10282,16013,9685,19856,21927,9380,,
,,,,,,,,2636,9623,14981,9365,17939,20710,9362,,
,,,,,,,,2637,9654,15033,8769,16587,19611,8990,,
,,,,,,,,2638,7907,12299,8199,15083,18159,8337,,
,,,,,,,,2639,6957,10816,7434,13910,16664,8017,,
,,,,,,,,2640,6369,9895,7245,13061,15604,7660,,
,,,,,,,,2641,7137,11097,7276,13462,14915,7669,,
,,,,,,,,2642,8170,12718,7480,13835,14632,7542,,
,,,,,,,,2643,8631,13444,7484,13757,14559,7507,,
,,,,,,,,2644,8511,13255,7658,14151,14897,7693,,
,,,,,,,,2645,8666,13492,8140,14697,15943,8363,,
,,,,,,,,2646,9330,14526,8884,15541,17913,9106,,
,,,,,,,,2647,10368,16154,9462,16420,19965,9475,,
,,,,,,,,2648,11383,17743,9750,17264,20799,9496,,
,,,,,,,,2649,11954,18627,9890,17882,20849,9621,,
,,,,,,,,2650,12438,19371,9885,18476,20575,9622,,
,,,,,,,,2651,13107,20410,9925,19120,20496,9754,,
,,,,,,,,2652,13695,21328,10019,19787,20338,9860,,
,,,,,,,,2653,14092,21949,10020,20242,20182,9874,,
,,,,,,,,2654,14280,22242,9712,19636,19812,9281,,
,,,,,,,,2655,11411,17741,9330,19558,19109,9283,,
,,,,,,,,2656,11434,17780,9485,20162,19697,9741,,
,,,,,,,,2657,11842,18428,9807,20516,20112,10107,,
,,,,,,,,2658,11833,18431,9810,20120,20345,9524,,
,,,,,,,,2659,10721,16699,9390,19087,19329,8855,,
,,,,,,,,2660,9841,15325,9046,17636,18655,8793,,
,,,,,,,,2661,9842,15329,8559,16929,18278,8335,,
,,,,,,,,2662,8215,12784,7879,15769,16846,7715,,
,,,,,,,,2663,7222,11230,7282,14168,15625,7242,,
,,,,,,,,2664,6543,10163,7048,13293,14426,7314,,
,,,,,,,,2665,7539,11685,7107,13604,14190,7344,,
,,,,,,,,2666,8254,12804,7283,13835,14140,7528,,
,,,,,,,,2667,8827,13697,7324,13620,14349,7524,,
,,,,,,,,2668,8611,13356,7375,13530,14513,7617,,
,,,,,,,,2669,8507,13188,7521,13546,14954,7875,,
,,,,,,,,2670,8727,13527,7828,13649,15865,7974,,
,,,,,,,,2671,8896,13795,8181,14197,17011,8105,,
,,,,,,,,2672,9433,14645,8592,15151,17772,8409,,
,,,,,,,,2673,10307,16011,9006,16383,18461,8800,,
,,,,,,,,2674,11270,17512,9276,17641,18813,9066,,
,,,,,,,,2675,12064,18754,9496,18828,18909,9290,,
,,,,,,,,2676,12745,19819,9631,19881,18755,9495,,
,,,,,,,,2677,13281,20658,9723,20799,18687,9499,,
,,,,,,,,2678,13409,20857,9417,20353,18300,8885,,
,,,,,,,,2679,10424,16174,9147,20603,16981,8569,,
,,,,,,,,2680,10235,15877,9276,20734,16944,8811,,
,,,,,,,,2681,10408,16152,9392,20668,17337,8946,,
,,,,,,,,2682,10200,15836,9371,20306,17336,9193,,
,,,,,,,,2683,10281,15970,9576,20334,17765,9196,,
,,,,,,,,2684,10389,16136,9581,19393,18143,9179,,
,,,,,,,,2685,10317,16018,9007,17259,17789,8633,,
,,,,,,,,2686,8654,13419,8277,15981,16211,7976,,
,,,,,,,,2687,7591,11756,7660,14591,14722,7392,,
,,,,,,,,2688,6792,10512,7163,13652,13459,7090,,
,,,,,,,,2689,7487,11602,7029,13718,12870,7174,,
,,,,,,,,2690,8271,12830,7260,13917,12719,7434,,
,,,,,,,,2691,8871,13765,7235,13588,13219,7405,,
,,,,,,,,2692,8617,13365,7215,13398,13212,7401,,
,,,,,,,,2693,8482,13150,7265,13257,13444,7668,,
,,,,,,,,2694,8614,13353,7397,13184,13883,7601,,
,,,,,,,,2695,8652,13416,7685,13737,14869,7663,,
,,,,,,,,2696,9061,14068,8107,14810,15791,7914,,
,,,,,,,,2697,9832,15272,8592,16224,16846,8954,,
,,,,,,,,2698,10650,16547,8951,17660,17582,8673,,
,,,,,,,,2699,11437,17776,9253,19173,17950,8955,,
,,,,,,,,2700,12122,18847,9537,20618,18067,9274,,
,,,,,,,,2701,12731,19798,9781,21659,18400,9367,,
,,,,,,,,2702,12936,20114,9511,21301,18236,8731,,
,,,,,,,,2703,10336,16031,9271,21132,17429,8853,,
,,,,,,,,2704,10130,15708,9488,21401,17354,9199,,
,,,,,,,,2705,10260,15912,9693,21270,17843,9284,,
,,,,,,,,2706,10071,15623,9681,20801,17920,9598,,
,,,,,,,,2707,10285,15966,9934,20785,18556,9692,,
,,,,,,,,2708,10366,16092,9974,19705,19067,9704,,
,,,,,,,,2709,10275,15946,9408,17908,18650,9226,,
,,,,,,,,2710,8381,12990,8494,16110,16755,8455,,
,,,,,,,,2711,7124,11027,7707,14477,14835,7904,,
,,,,,,,,2712,6178,9560,7109,13544,13336,7368,,
,,,,,,,,2713,6742,10482,6902,13504,12526,7434,,
,,,,,,,,2714,7802,12143,7182,13870,12533,7679,,
,,,,,,,,2715,8639,13458,7185,13853,12980,7672,,
,,,,,,,,2716,8589,13377,7353,14115,13299,7808,,
,,,,,,,,2717,8817,13729,7793,14657,14172,8358,,
